geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000224389,6,5.602926829,"[1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.33, 1.11, 1.6, 17.56, 6.69, 0.96, 0.34, 2.91, 21.13, 21.36, 18.12, 29.87, 36.51, 24.66, 6.53, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76]",87.80487805,12.46292683,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27, 1.65, 5.46, 64.23, 20.41, 2.43, 1.66, 8.32, 77.64, 71.31, 60.46, 85.85, 73.62, 30.92, 6.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",80.48780488,52.31,C4B,120820,"C4B, C4F, C4BD",Complement component-4B,C4B,721,ENSG00000224389,10kb from C4S,"C4B deficiency, 614379 (3)",",1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.33,1.11,1.6,17.56,6.69,0.96,0.34,2.91,18.12,6.53,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76",",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.65,5.46,2.43,1.66,8.32,6.75,0,0,0,0,0,0,0,0,0,0",,
ENSG00000224712,16,3.85,"[5.48, 5.48, 3.68, 3.48, 3.45, 3.98, 1.6, 3.65]",100,0.28875,"[0.0, 0.0, 0.18, 0.06, 0.03, 0.25, 0.17, 1.62]",100,45.95,NPIPA3,,,,,,,,,",5.48,5.48,3.68,3.48,3.45,3.98,1.6,3.65",",0,0,0.18,0.06,0.03,0.25,0.17,1.62",,
ENSG00000225899,10,20.3825,"[24.73, 8.35, 12.42, 36.03]",50,28.5875,"[56.17, 3.75, 1.15, 53.28]",50,44.33,FRG2B,,,,,,,,,",8.35,12.42",",3.75,1.15",,
ENSG00000225932,7,8.25,[8.25],100,10.98,[10.98],100,41.85,CTAGE4,,,,,,,,,",8.25",",10.98",,
ENSG00000227124,3,16.675,"[13.3, 9.15, 10.38, 33.87]",75,15.565,"[14.15, 9.61, 5.92, 32.58]",75,41.48,ZNF717,,,,,,,,,",13.3,9.15,10.38",",14.15,9.61,5.92",,
ENSG00000227140,4,0.01,[0.01],100,0.17,[0.17],100,52.42,USP17L5,,,,,,,,,",0.01",",0.17",,
ENSG00000227151,13,16.86,"[16.86, 16.86]",100,0,"[0.0, 0.0]",100,49.77,PRR20D,,,,,,,,,",16.86,16.86",",0,0",,
ENSG00000227551,4,0.4,[0.4],100,0.01,[0.01],100,52.17,USP17L12,,,,,,,,,",0.4",",0.01",,
ENSG00000227921,9,6.75,[6.75],100,2.31,[2.31],100,33.99,AL353791.1,,,,,,,,,",6.75",",2.31",,
ENSG00000228049,7,7.15,"[3.57, 1.87, 8.26, 14.9]",100,12.86,"[0.91, 1.66, 24.07, 24.8]",50,51.82,POLR2J2,,,,,,,,,",3.57,1.87,8.26,14.9",",0.91,1.66",,
ENSG00000228537,9,7.82,[7.82],100,1.03,[1.03],100,38.58,AL353608.1,,,,,,,,,",7.82",",1.03",,
ENSG00000228570,10,7.602857143,"[9.39, 3.23, 12.57, 3.36, 7.91, 6.71, 10.05]",100,10.91571429,"[12.12, 2.16, 5.75, 2.2, 11.99, 21.78, 20.41]",71.42857143,58.18,NUTM2E,,,,,,,,,",9.39,3.23,12.57,3.36,7.91,6.71,10.05",",12.12,2.16,5.75,2.2,11.99",,
ENSG00000228696,17,19.86333333,"[6.1, 11.87, 41.62]",66.66666667,3.283333333,"[2.06, 7.77, 0.02]",100,43.64,ARL17B,,,,,,,,,",6.1,11.87",",2.06,7.77,0.02",,
ENSG00000228856,4,0.01,[0.01],100,0.01,[0.01],100,52.35,USP17L30,,,,,,,,,",0.01",",0.01",,
ENSG00000229183,11,3.34,"[2.65, 2.61, 2.61, 2.61, 2.61, 2.61, 2.53, 5.04, 6.79]",100,1.153333333,"[0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 2.66, 6.28, 1.35]",100,51.03,PGA4,169720,PGA4,Pepsinogen A4,PGA4,643847,ENSG00000229183,,,",2.65,2.61,2.61,2.61,2.61,2.61,2.53,5.04,6.79",",0.09,0,0,0,0,0,2.66,6.28,1.35",,
ENSG00000229571,1,23.305,"[3.3, 43.31]",50,27.935,"[3.15, 52.72]",50,48.48,PRAMEF26,,,,,,,,,",3.3",",3.15",,
ENSG00000229579,4,0.02,[0.02],100,0.15,[0.15],100,52.35,USP17L26,,,,,,,,,",0.02",",0.15",,
ENSG00000229665,13,16.86,"[16.86, 16.86]",100,0,"[0.0, 0.0]",100,49.77,PRR20C,,,,,,,,,",16.86,16.86",",0,0",,
ENSG00000229859,11,11.48111111,"[30.45, 18.05, 3.03, 11.33, 3.39, 3.38, 7.03, 23.1, 3.57]",77.77777778,21.99777778,"[88.23, 54.4, 1.22, 3.36, 0.02, 0.0, 15.41, 33.98, 1.36]",66.66666667,53.02,PGA3,169710,PGA3,Pepsinogen A3,PGA3,643834,ENSG00000229859,,,",18.05,3.03,11.33,3.39,3.38,7.03,3.57",",1.22,3.36,0.02,0,15.41,1.36",,
ENSG00000229924,4,17.2925,"[21.87, 18.95, 15.07, 13.28]",75,11.755,"[6.39, 13.01, 14.32, 13.3]",100,53.95,FAM90A26,,,,,,,,,",18.95,15.07,13.28",",6.39,13.01,14.32,13.3",,
ENSG00000230000,7,0.92,[0.92],100,1.93,[1.93],100,51.8,AC006455.1,,,,,,,,,",0.92",",1.93",,
ENSG00000230031,15,7.192727273,"[4.82, 2.6, 27.9, 8.16, 2.82, 3.44, 3.35, 11.11, 1.55, 0.33, 13.04]",90.90909091,3.143636364,"[0.14, 0.02, 15.32, 0.08, 0.1, 0.16, 0.18, 3.31, 0.32, 0.04, 14.91]",100,36.34,POTEB2,,,,,,,,,",4.82,2.6,8.16,2.82,3.44,3.35,11.11,1.55,0.33,13.04",",0.14,0.02,15.32,0.08,0.1,0.16,0.18,3.31,0.32,0.04,14.91",,
ENSG00000230178,5,6.84,[6.84],100,0,[0.0],100,45.73,OR4F3,,,,,,,,,",6.84",",0",,
ENSG00000230430,4,0,[0.0],100,0.03,[0.03],100,52.35,USP17L25,,,,,,,,,",0",",0.03",,
ENSG00000230493,17,1.17,"[1.17, 1.17, 1.17]",100,0,"[0.0, 0.0, 0.0]",100,54.93,AC106017.1,,,,,,,,,",1.17,1.17,1.17",",0,0,0",,
ENSG00000230522,19,9.29,"[3.28, 15.3]",100,10.43,"[0.58, 20.28]",50,47.37,MBD3L2,607964,MBD3L2,Methyl-CpG binding domain protein 3-like 2,MBD3L2,125997,ENSG00000230522,,,",3.28,15.3",",0.58",,
ENSG00000230567,8,1.473333333,"[1.25, 1.46, 2.18, 1.52, 1.24, 1.19]",100,1.058333333,"[0.03, 0.44, 5.27, 0.33, 0.21, 0.07]",100,65.02,FAM203B,,,,,,,,,",1.25,1.46,2.18,1.52,1.24,1.19",",0.03,0.44,5.27,0.33,0.21,0.07",,
ENSG00000231051,4,0,[0.0],100,0.01,[0.01],100,52.35,USP17L28,,,,,,,,,",0",",0.01",,
ENSG00000231122,10,5.205,"[0.34, 10.07]",100,3.295,"[0.08, 6.51]",100,47.06,FAM25E,,,,,,,,,",0.34,10.07",",0.08,6.51",,
ENSG00000231360,1,9.4,"[3.29, 15.51]",100,8.69,"[3.3, 14.08]",100,39.62,AL592284.1,,,,,,,,,",3.29,15.51",",3.3,14.08",,
ENSG00000231396,4,5.57,[5.57],100,11.82,[11.82],100,51.98,USP17L10,,,,,,,,,",5.57",",11.82",,
ENSG00000231637,4,0,[0.0],100,0.02,[0.02],100,52.35,USP17L29,,,,,,,,,",0",",0.02",,
ENSG00000231997,9,2.48,[2.48],100,0.76,[0.76],100,57.29,FAM27D1,,,,,,,,,",2.48",",0.76",,
ENSG00000232264,4,0,[0.0],100,0.07,[0.07],100,52.35,USP17L24,,,,,,,,,",0",",0.07",,
ENSG00000232399,4,0.54,[0.54],100,0.25,[0.25],100,49.56,USP17L13,,,,,,,,,",0.54",",0.25",,
ENSG00000232423,1,6.926666667,"[3.86, 15.22, 1.7]",100,15.24,"[4.21, 41.13, 0.38]",66.66666667,45.87,PRAMEF6,,,,,,,,,",3.86,15.22,1.7",",4.21,0.38",,
ENSG00000232653,15,7.436315789,"[23.9, 5.84, 1.6, 0.64, 19.14, 16.11, 9.72, 15.32, 4.18, 0.9, 0.35, 0.35, 0.35, 0.99, 6.38, 19.71, 9.55, 3.13, 3.13]",94.73684211,4.744736842,"[22.31, 0.27, 0.35, 0.08, 14.65, 7.93, 10.81, 32.74, 0.38, 0.18, 0.01, 0.0, 0.0, 0.0, 0.0, 0.14, 0.03, 0.09, 0.18]",89.47368421,53.43,GOLGA8N,,,,,,,,,",5.84,1.6,0.64,19.14,16.11,9.72,15.32,4.18,0.9,0.35,0.35,0.35,0.99,6.38,19.71,9.55,3.13,3.13",",0.27,0.35,0.08,14.65,7.93,10.81,0.38,0.18,0.01,0,0,0,0,0.14,0.03,0.09,0.18",,
ENSG00000232948,8,19.995,"[32.97, 7.02]",50,1.32,"[0.1, 2.54]",100,36.36,DEFB130,,,,,,,,,",7.02",",0.1,2.54",,
ENSG00000233024,16,1.1925,"[0.41, 0.41, 0.41, 0.41, 0.48, 2.01, 2.94, 2.47]",100,0.47875,"[0.0, 0.0, 0.0, 0.0, 0.74, 2.61, 0.0, 0.48]",100,48.8,NPIPA7,,,,,,,,,",0.41,0.41,0.41,0.41,0.48,2.01,2.94,2.47",",0,0,0,0,0.74,2.61,0,0.48",,
ENSG00000233050,8,17.895,"[30.86, 4.93]",50,0.955,"[0.13, 1.78]",100,36.32,DEFB130,,,,,,,,,",4.93",",0.13,1.78",,
ENSG00000233136,4,1.6,[1.6],100,0.27,[0.27],100,52.42,USP17L11,,,,,,,,,",1.6",",0.27",,
ENSG00000233232,16,7.302857143,"[8.6, 1.75, 1.08, 1.96, 5.68, 10.37, 21.68]",85.71428571,9.938571429,"[11.59, 0.02, 0.03, 0.59, 2.24, 2.0, 53.1]",85.71428571,45.75,NPIPB7,,,,,,,,,",8.6,1.75,1.08,1.96,5.68,10.37",",11.59,0.02,0.03,0.59,2.24,2",,
ENSG00000233434,9,9.93,[9.93],100,0.08,[0.08],100,45,BX649567.1,,,,,,,,,",9.93",",0.08",,
ENSG00000233788,9,0.845,"[0.93, 0.74, 1.12, 0.59]",100,0.015,"[0.03, 0.01, 0.0, 0.02]",100,52.89,SPATA31A5,,,,,,,,,",0.93,0.74,1.12,0.59",",0.03,0.01,0,0.02",,
ENSG00000233812,15,6.97,[6.97],100,4.72,[4.72],100,52.45,AC139426.2,,,,,,,,,",6.97",",4.72",,
ENSG00000233917,15,8.624545455,"[9.31, 4.59, 6.59, 4.46, 0.63, 16.79, 21.35, 18.03, 6.88, 3.27, 2.97]",90.90909091,1.635454545,"[0.21, 0.0, 7.26, 1.3, 0.07, 1.15, 0.09, 5.64, 1.85, 0.25, 0.17]",100,36.64,POTEB,,,,,,,,,",9.31,4.59,6.59,4.46,0.63,16.79,18.03,6.88,3.27,2.97",",0.21,0,7.26,1.3,0.07,1.15,0.09,5.64,1.85,0.25,0.17",,
ENSG00000234214,9,2.68,"[4.97, 2.49, 1.26, 2.0]",100,0.105,"[0.06, 0.0, 0.0, 0.36]",100,52.78,SPATA31A4,,,,,,,,,",4.97,2.49,1.26,2",",0.06,0,0,0.36",,
ENSG00000234278,13,16.86,"[16.86, 16.86]",100,0,"[0.0, 0.0]",100,49.77,PRR20E,,,,,,,,,",16.86,16.86",",0,0",,
ENSG00000234734,9,10.2925,"[3.11, 17.38, 15.24, 5.44]",100,12.9875,"[0.79, 26.3, 24.85, 0.01]",50,52.75,SPATA31A7,,,,,,,,,",3.11,17.38,15.24,5.44",",0.79,0.01",,
ENSG00000234769,16,18.962,"[13.19, 5.18, 7.23, 5.44, 20.47, 34.65, 30.22, 25.59, 17.7, 29.95]",50,22.236,"[29.76, 8.27, 7.0, 3.27, 13.25, 42.33, 38.62, 49.13, 21.46, 9.27]",50,59.48,WASH4P,,,,,,,,,",13.19,5.18,7.23,5.44,17.7",",8.27,7,3.27,13.25,9.27",,
ENSG00000234972,17,7.37,"[13.2, 2.33, 2.29, 2.71, 1.92, 28.67, 1.7, 7.18, 4.04, 5.14, 2.13, 7.73, 16.77]",92.30769231,3.932307692,"[0.63, 0.0, 0.05, 0.39, 0.09, 1.42, 0.01, 7.4, 3.38, 26.14, 0.65, 0.14, 10.82]",92.30769231,47.48,TBC1D3C,,,,,,,,,",13.2,2.33,2.29,2.71,1.92,1.7,7.18,4.04,5.14,2.13,7.73,16.77",",0.63,0,0.05,0.39,0.09,1.42,0.01,7.4,3.38,0.65,0.14,10.82",,
ENSG00000235173,8,10.77833333,"[27.08, 6.36, 22.11, 7.61, 1.36, 0.15]",66.66666667,12.87833333,"[0.45, 6.49, 61.22, 5.02, 3.14, 0.95]",83.33333333,64.59,FAM203A,,,,,,,,,",6.36,7.61,1.36,0.15",",0.45,6.49,5.02,3.14,0.95",,
ENSG00000235249,1,5.45,[5.45],100,0,[0.0],100,45.73,OR4F29,,,,,,,,,",5.45",",0",,
ENSG00000235780,4,0,[0.0],100,0,[0.0],100,52.35,USP17L27,,,,,,,,,",0",",0",,
ENSG00000236029,9,2.31,"[1.66, 1.36, 1.36, 1.35, 6.54, 1.59]",100,0.005,"[0.0, 0.0, 0.0, 0.0, 0.03, 0.0]",100,38.8,AL953854.2,,,,,,,,,",1.66,1.36,1.36,1.35,6.54,1.59",",0,0,0,0,0.03,0",,
ENSG00000237198,9,14.56,[14.56],100,17.39,[17.39],100,54.66,FAM27E1,,,,,,,,,",14.56",",17.39",,
ENSG00000237247,19,10.905,"[15.99, 5.82]",100,8.825,"[11.24, 6.41]",100,47.74,MBD3L5,,,,,,,,,",15.99,5.82",",11.24,6.41",,
ENSG00000237289,15,13.78555556,"[0.77, 0.77, 0.77, 0.88, 8.51, 24.37, 28.25, 29.35, 30.4]",55.55555556,34.33333333,"[0.0, 0.0, 0.01, 5.32, 15.43, 64.08, 71.03, 68.44, 84.69]",55.55555556,49.85,CKMT1B,123290,"CKMT1B, CKMT1","Creatine kinase, mitochondrial 1B",CKMT1B,1159,ENSG00000237289,centromeric to CKMT1A,,",0.77,0.77,0.77,0.88,8.51",",0,0,0.01,5.32,15.43",,
ENSG00000237763,1,4.239,"[1.38, 1.38, 1.38, 1.38, 1.38, 18.52, 12.45, 2.45, 1.52, 0.55]",100,6.298,"[0.0, 0.0, 0.0, 0.0, 0.0, 50.29, 10.3, 1.93, 0.46, 0.0]",90,34.57,AMY1A,104700,AMY1A,"Amylase, salivary, alpha-1A",AMY1A,276,ENSG00000237763,multiple amylase genes,,",1.38,1.38,1.38,1.38,1.38,18.52,12.45,2.45,1.52,0.55",",0,0,0,0,0,10.3,1.93,0.46,0",,
ENSG00000238083,17,14.16714286,"[6.49, 8.45, 5.03, 0.85, 0.77, 28.4, 16.29, 14.81, 26.67, 14.22, 27.18, 8.06, 30.82, 10.3]",71.42857143,23.1,"[8.65, 2.07, 0.08, 0.0, 0.0, 44.48, 5.29, 4.57, 52.42, 34.25, 77.57, 18.08, 68.0, 7.94]",64.28571429,42.64,LRRC37A2,616556,LRRC37A2,Leucine-rich repeat-containing protein 37A2,LRRC37A2,474170,ENSG00000238083,,,",6.49,8.45,5.03,0.85,0.77,16.29,14.81,14.22,8.06,10.3",",8.65,2.07,0.08,0,0,5.29,4.57,18.08,7.94",,
ENSG00000238091,2,18.2,[18.2],100,13.06,[13.06],100,38.58,AC016745.1,,,,,,,,,",18.2",",13.06",,
ENSG00000239511,22,13.36,[13.36],100,4.52,[4.52],100,56.76,POM121L7,,,,,,,,,",13.36",",4.52",,
ENSG00000240240,9,13.25,"[13.23, 19.05, 7.47]",100,0.403333333,"[1.2, 0.0, 0.01]",100,44,RP11-146D12.2,,,,,,,,,",13.23,19.05,7.47",",1.2,0,0.01",,
ENSG00000240403,19,16.54222222,"[11.11, 11.31, 14.41, 5.67, 5.71, 4.5, 32.46, 31.22, 32.49]",66.66666667,39.87333333,"[32.4, 33.2, 32.7, 8.22, 3.45, 0.68, 68.46, 89.17, 90.58]",33.33333333,47.07,KIR3DL2,604947,"KIR3DL2, NKAT4","Killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 2",KIR3DL2,3812,ENSG00000240403,,,",11.11,11.31,14.41,5.67,5.71,4.5",",8.22,3.45,0.68",,
ENSG00000242019,19,13.11625,"[12.92, 6.71, 6.68, 11.52, 3.17, 23.14, 21.2, 19.59]",75,25.07375,"[0.28, 4.1, 2.82, 24.9, 0.04, 44.41, 66.44, 57.6]",50,49.01,KIR3DL3,610095,"KIR3KL3, KIRC1, KIR3DL7, KIR44","Killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 3",KIR3DL3,115653,ENSG00000242019,,,",12.92,6.71,6.68,11.52,3.17,19.59",",0.28,4.1,2.82,0.04",,
ENSG00000242384,17,5.39,"[5.25, 7.69, 7.68, 7.68, 7.68, 7.19, 5.31, 4.26, 3.69, 3.35, 8.01, 1.88, 0.4]",100,0.489230769,"[0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.03, 1.14, 4.13, 0.83]",100,47.63,TBC1D3H,,,,,,,,,",5.25,7.69,7.68,7.68,7.68,7.19,5.31,4.26,3.69,3.35,8.01,1.88,0.4",",0.21,0,0,0,0,0,0.02,0,0,0.03,1.14,4.13,0.83",,
ENSG00000242866,15,16.59724138,"[6.82, 22.09, 17.01, 32.43, 23.72, 32.89, 34.33, 31.48, 27.07, 31.9, 28.72, 21.82, 22.12, 28.57, 10.6, 37.12, 11.81, 4.0, 2.67, 0.34, 0.46, 4.48, 1.94, 4.08, 7.65, 12.71, 3.23, 18.84, 0.42]",55.17241379,40.67,"[10.97, 64.89, 33.06, 83.03, 85.31, 89.71, 89.05, 67.66, 49.37, 77.29, 58.57, 89.78, 68.84, 95.96, 12.17, 93.84, 21.57, 13.58, 1.58, 0.09, 1.12, 4.02, 3.03, 3.99, 16.18, 1.89, 5.53, 36.54, 0.81]",44.82758621,46.86,STRC,606440,"STRC, DFNB16",Stereocilin,STRC,161497,ENSG00000242866,,"Deafness, autosomal recessive 16, 603720 (3), Autosomal recessive",",6.82,17.01,10.6,11.81,4,2.67,0.34,0.46,4.48,1.94,4.08,7.65,12.71,3.23,18.84,0.42",",10.97,12.17,13.58,1.58,0.09,1.12,4.02,3.03,3.99,16.18,1.89,5.53,0.81",,
ENSG00000243452,1,10.81466667,"[3.17, 25.77, 7.93, 4.29, 11.61, 6.46, 2.6, 26.32, 6.53, 6.69, 12.61, 3.16, 8.64, 10.94, 25.5]",80,12.15066667,"[2.63, 25.61, 3.36, 1.03, 10.17, 0.04, 2.34, 2.84, 4.49, 2.32, 33.98, 2.15, 1.49, 3.34, 86.47]",80,42.77,NBPF15,,,,,,,,,",3.17,7.93,4.29,11.61,6.46,2.6,6.53,6.69,12.61,3.16,8.64,10.94",",2.63,3.36,1.03,10.17,0.04,2.34,2.84,4.49,2.32,2.15,1.49,3.34",,
ENSG00000243480,1,20.505,"[32.19, 33.52, 17.85, 32.18, 20.88, 8.71, 8.69, 35.89, 13.62, 1.52]",50,28.169,"[79.07, 77.15, 19.66, 30.03, 38.68, 0.01, 0.0, 30.09, 6.91, 0.09]",50,33.56,AMY2A,104650,AMY2A,"Amylase, pancreatic, alpha-2A",AMY2A,279,ENSG00000243480,,,",17.85,8.71,8.69,13.62,1.52",",19.66,0.01,0,6.91,0.09",,
ENSG00000243716,16,2.131428571,"[0.75, 0.75, 0.73, 1.83, 2.76, 2.75, 5.35]",100,2.344285714,"[0.0, 0.0, 0.46, 0.94, 0.0, 0.0, 15.01]",100,43.89,NPIPB5,,,,,,,,,",0.75,0.75,0.73,1.83,2.76,2.75,5.35",",0,0,0.46,0.94,0,0,15.01",,
ENSG00000244693,7,5.69,[5.69],100,0.65,[0.65],100,41.81,CTAGE8,,,,,,,,,",5.69",",0.65",,
ENSG00000244731,6,7.382195122,"[1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.54, 1.52, 1.38, 1.36, 14.57, 31.6, 5.06, 0.96, 3.92, 27.97, 27.47, 23.41, 37.43, 8.83, 7.14, 12.15, 7.33, 7.33, 7.33, 7.33, 7.33, 7.33, 7.33, 7.33, 7.31, 7.31]",87.80487805,13.29463415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19, 1.31, 4.96, 50.7, 71.99, 8.5, 4.59, 11.11, 83.8, 75.34, 65.77, 90.64, 24.36, 12.78, 39.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",80.48780488,52.28,C4A,120810,"C4A, C4S, C4AD",Complement component-4A,C4A,720,ENSG00000244731,"order:  HLA-B, C2, BF, C4A, C4B, CYP21, DR","[Blood group, Rodgers], 614374 (3); C4a deficiency, 614380 (3), Autosomal recessive",",1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.52,1.38,1.36,14.57,5.06,0.96,3.92,8.83,7.14,12.15,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.31,7.31",",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1.31,4.96,8.5,4.59,11.11,12.78,0,0,0,0,0,0,0,0,0,0",,
ENSG00000248469,5,16.09,"[22.83, 9.35]",50,6.39,"[11.12, 1.66]",100,44.18,RP11-826N14.2,,,,,,,,,",9.35",",11.12,1.66",,
ENSG00000248920,4,0.04,[0.04],100,0.12,[0.12],100,52.17,USP17L19,,,,,,,,,",0.04",",0.12",,
ENSG00000248933,4,5.99,[5.99],100,3.41,[3.41],100,52.29,USP17L22,,,,,,,,,",5.99",",3.41",,
ENSG00000249104,4,3.87,[3.87],100,0.49,[0.49],100,52.29,USP17L17,,,,,,,,,",3.87",",0.49",,
ENSG00000249109,5,18.46,"[12.08, 24.84]",50,7.53,"[2.56, 12.5]",100,44.1,RP11-1026M7.2,,,,,,,,,",12.08",",2.56,12.5",,
ENSG00000249437,5,8.041428571,"[3.31, 7.72, 7.72, 8.25, 3.07, 0.42, 0.42, 0.42, 0.42, 0.44, 5.39, 4.14, 33.21, 37.65]",85.71428571,9.472142857,"[2.25, 0.0, 0.0, 1.95, 1.1, 0.0, 0.0, 0.0, 0.0, 0.52, 2.56, 0.0, 46.84, 77.39]",85.71428571,43.19,NAIP,600355,"BIRC1, NAIP",Baculoviral IAP repeat-containing 1 (neuronal apoptosis inhibitory protein),NAIP,4671,ENSG00000249437,?involved in SMA,,",3.31,7.72,7.72,8.25,3.07,0.42,0.42,0.42,0.42,0.44,5.39,4.14",",2.25,0,0,1.95,1.1,0,0,0,0,0.52,2.56,0",,
ENSG00000249811,4,0.03,[0.03],100,0.01,[0.01],100,52.23,USP17L21,,,,,,,,,",0.03",",0.01",,
ENSG00000249931,15,12.62210526,"[14.49, 17.25, 8.25, 9.95, 16.16, 25.62, 14.6, 14.09, 9.79, 21.67, 21.21, 9.65, 16.44, 12.17, 1.71, 2.96, 2.91, 11.81, 9.09]",84.21052632,14.61578947,"[12.16, 3.62, 10.04, 19.82, 50.32, 42.71, 18.51, 10.62, 6.8, 46.11, 21.51, 5.88, 9.06, 9.39, 0.22, 0.43, 1.35, 7.67, 1.48]",78.94736842,53.08,GOLGA8K,,,,,,,,,",14.49,17.25,8.25,9.95,16.16,14.6,14.09,9.79,9.65,16.44,12.17,1.71,2.96,2.91,11.81,9.09",",12.16,3.62,10.04,19.82,18.51,10.62,6.8,5.88,9.06,9.39,0.22,0.43,1.35,7.67,1.48",,
ENSG00000250210,8,9.56,"[12.74, 6.38]",100,2.26,"[4.23, 0.29]",100,34.01,RP11-585F1.10,,,,,,,,,",12.74,6.38",",4.23,0.29",,
ENSG00000250745,4,0.21,[0.21],100,0,[0.0],100,52.42,USP17L20,,,,,,,,,",0.21",",0",,
ENSG00000250844,4,11.38,[11.38],100,4.41,[4.41],100,52.29,USP17L18,,,,,,,,,",11.38",",4.41",,
ENSG00000250913,4,2.27,[2.27],100,0.88,[0.88],100,54.99,USP17L23,,,,,,,,,",2.27",",0.88",,
ENSG00000253896,8,3.86,[3.86],100,1.47,[1.47],100,47.76,AC144568.2,,,,,,,,,",3.86",",1.47",,
ENSG00000254206,16,15.77,"[8.38, 3.0, 2.34, 22.97, 18.97, 30.77, 23.96]",57.14285714,23.49,"[29.98, 0.0, 0.01, 16.36, 29.27, 65.06, 23.75]",42.85714286,47.5,NPIPB11,,,,,,,,,",8.38,3,2.34,18.97",",0,0.01,16.36",,
ENSG00000254852,16,2.41,"[0.12, 0.13, 0.54, 0.05, 0.04, 1.31, 0.24, 16.85]",100,2.24375,"[0.01, 0.0, 0.5, 0.13, 0.03, 0.17, 0.1, 17.01]",100,46.03,NPIPA2,,,,,,,,,",0.12,0.13,0.54,0.05,0.04,1.31,0.24,16.85",",0.01,0,0.5,0.13,0.03,0.17,0.1,17.01",,
ENSG00000255251,8,13.3475,"[6.69, 5.22, 37.84, 3.64]",75,11.35,"[0.03, 5.62, 36.07, 3.68]",75,48.85,PRR23D1,,,,,,,,,",6.69,5.22,3.64",",0.03,5.62,3.68",,
ENSG00000255378,8,2.2275,"[1.22, 6.22, 1.04, 0.43]",100,2.885,"[0.59, 9.92, 1.02, 0.01]",100,48.88,PRR23D2,,,,,,,,,",1.22,6.22,1.04,0.43",",0.59,9.92,1.02,0.01",,
ENSG00000255524,16,6.284285714,"[25.95, 3.36, 2.03, 2.96, 4.29, 4.04, 1.36]",85.71428571,8.648571429,"[50.77, 0.52, 3.59, 5.64, 0.01, 0.01, 0.0]",85.71428571,45.84,NPIPB8,,,,,,,,,",3.36,2.03,2.96,4.29,4.04,1.36",",0.52,3.59,5.64,0.01,0.01,0",,
ENSG00000255854,1,1.84,[1.84],100,0.04,[0.04],100,45.22,PPIAL4B,,,,,,,,,",1.84",",0.04",,
ENSG00000255940,8,0.31,[0.31],100,0,[0.0],100,63.71,REXO1L10P,,,,,,,,,",0.31",",0",,
ENSG00000255963,1,8.1,[8.1],100,10.57,[10.57],100,45.1,PPIAL4A,,,,,,,,,",8.1",",10.57",,
ENSG00000256374,1,3.96,[3.96],100,0.3,[0.3],100,45.73,PPIAL4D,,,,,,,,,",3.96",",0.3",,
ENSG00000256515,17,4.87,"[5.08, 2.99, 6.54]",100,5.406666667,"[2.02, 1.36, 12.84]",100,52.7,CCL3L3,,,,,,,,,",5.08,2.99,6.54",",2.02,1.36,12.84",,
ENSG00000256671,2,7.583333333,"[7.59, 7.58, 7.58]",100,0,"[0.0, 0.0, 0.0]",100,42.74,LIMS3L,,,,,,,,,",7.59,7.58,7.58",",0,0,0",,
